O402 0 NA NA 1 NA NA NA NA NA NA 2 NA NA 0 NA NA NA 1 0 NA 2 NA NA 1 NA 0 NA 0 2 NA NA NA 2 2 NA 2 NA 0 NA NA 2 NA NA 0 NA NA 0 NA NA 2 1 NA NA 2 NA NA NA 0 2 NA NA NA NA NA 2 NA NA NA NA NA 0 NA 2 NA NA NA NA NA NA 2 1 NA NA NA 2 NA NA NA NA 2 2 NA NA 1 NA 0 NA NA 2 NA 2 NA 0 NA NA 1 0 NA 2 NA NA NA NA 2 NA NA 2 NA 2 NA NA 1 2 2 NA 2 2 NA NA NA 1 NA 0 NA NA 1 NA NA NA NA NA NA NA 2 NA NA 2 NA 0 2 NA NA NA NA NA NA NA NA NA 2 NA NA 2 1 NA 2 NA NA NA NA 2 NA NA 2 2 NA NA NA 1 NA 0 NA 2 NA NA NA NA NA NA NA NA NA NA 2 NA NA 0 NA 1 NA NA 2 NA NA 2 NA NA NA 2 2 NA 2 NA 2 1 NA 2 NA NA 2 0 NA NA NA NA 2 NA NA NA 2 NA 2 1 NA NA NA 2 NA NA NA NA 2 NA NA NA 2 1 NA NA 0 2 NA NA NA NA 2 NA NA 2 NA 1 2 0 0 NA 2 NA 2 2 NA NA NA NA NA 2 2 NA NA 0 2 2 2 NA NA NA NA NA NA NA 2 NA NA 2 2 NA NA 0 NA 1 NA 2 NA 0 NA NA NA 0 NA 0 0 NA NA 0 2 NA NA NA NA NA NA NA 0 NA 2 NA NA NA 0 2 1 NA 1 0 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA 2 NA NA NA NA 2 2 0 2 NA 0 NA 1 1 NA NA NA NA NA NA 2 NA NA 2 NA NA 0 0 NA 1 2 NA NA NA NA NA NA 1 2 2 NA 0 NA NA NA NA NA 2 NA NA 2 NA NA NA 2 NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA 0 NA 2 2 NA NA 0 NA 0 2 NA 2 NA 2 2 NA NA 2 2 NA NA NA NA 1 2 1 NA NA 2 2 2 NA NA NA NA 1 NA NA NA 1 2 NA NA NA NA 2 NA NA 2 NA NA NA 0 NA NA NA 2 NA NA NA NA NA NA 2 2 2 NA 2 NA NA 1 NA NA NA NA NA NA 0 NA 0 NA NA NA 1 2 1 0 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA 2 NA NA NA NA NA 0 NA 1 1 NA NA NA 2 2 NA NA 2 NA 2 NA NA NA 2 NA NA 0 2 NA NA 2 NA 0 NA NA NA 2 0 NA NA NA NA NA NA NA 2 NA 1 0 NA 2 NA 0 NA NA NA 0 2 0 NA 2 NA NA NA 2 NA NA 2 NA NA 1 NA NA NA NA NA NA NA NA
O403 2 2 2 NA NA 0 NA NA 2 NA NA 0 NA 0 NA NA NA NA 1 NA 2 NA NA 2 NA NA NA 0 0 NA NA NA NA NA NA NA 2 NA NA 2 NA NA NA 1 0 NA 0 2 NA 2 1 NA 0 NA NA NA 1 2 2 NA NA NA 0 2 2 2 2 2 NA NA NA 2 NA NA NA NA NA NA 2 NA NA NA NA NA NA 2 2 NA NA NA NA 2 2 NA NA NA NA NA 2 NA 2 2 2 2 2 1 NA NA 2 NA NA 2 0 NA 2 0 0 NA NA NA NA NA NA 2 2 NA 2 NA NA 2 NA NA NA NA 1 0 NA NA 2 NA 0 1 NA 2 NA 2 NA 2 NA NA 0 NA 2 NA NA NA NA NA NA NA 2 2 2 NA NA NA 2 NA 2 NA NA NA 2 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA 2 NA 1 NA NA NA 1 1 NA 2 2 NA NA 2 NA NA NA NA NA NA NA NA 2 2 NA NA 0 NA NA 0 NA 2 NA NA NA NA 2 2 NA 1 NA NA 0 NA 2 NA 2 NA NA 2 NA NA 2 NA 2 NA NA NA NA 1 2 2 NA NA NA NA NA 2 2 2 NA NA 2 1 2 NA NA NA NA 0 2 2 NA NA NA NA 2 NA 2 NA 0 NA NA NA NA 2 2 0 2 2 NA 0 NA NA NA NA NA NA 2 1 NA 0 NA NA 2 NA NA NA NA NA NA NA NA NA 1 NA NA 2 NA 2 NA NA 0 NA 0 NA 2 NA NA 1 2 NA NA NA NA NA 0 NA NA NA NA 2 NA 2 NA NA 2 2 NA NA NA NA NA 0 1 NA 2 NA 0 NA 1 NA NA NA NA NA 1 2 NA 2 NA NA 2 1 NA 0 2 2 NA 2 0 2 NA NA 1 2 NA 0 NA NA NA NA 2 NA NA NA 2 NA 2 NA 2 NA NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA NA NA NA NA 2 NA NA 0 2 0 0 NA NA NA 2 NA NA NA NA 0 NA 0 NA NA 2 NA 1 NA NA NA 2 2 2 2 NA NA 1 NA NA NA 1 NA NA NA NA 2 0 2 0 NA NA 2 NA 0 2 0 NA 1 NA NA NA NA 2 0 NA NA 0 2 1 NA NA 2 NA 1 0 NA NA 1 NA NA NA NA NA 0 NA NA NA 2 NA NA NA NA NA NA NA 2 NA 2 NA 0 NA 2 NA NA NA 2 NA NA NA NA NA NA 2 NA NA NA 2 NA NA NA NA NA 0 2 2 2 NA NA NA 0 NA NA NA NA NA NA NA NA NA 2 NA NA NA NA 2 NA NA NA 2 NA NA NA 2 2 2 NA NA NA 0 1 NA 2 2 2 1 2 1 NA NA NA 2 NA NA 1 NA 0 NA 2 NA 0 NA NA
O404 NA NA NA NA NA NA NA NA NA 2 2 0 2 NA NA NA NA NA 0 NA 2 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA 2 NA NA NA 2 NA NA NA 2 NA NA 2 NA NA NA NA NA 2 NA NA NA NA NA NA NA 2 NA NA NA NA NA 2 NA NA NA NA NA NA 2 1 0 NA NA NA NA 2 NA NA NA NA 0 2 NA NA 2 NA NA NA NA 2 2 NA 2 1 NA 2 NA NA NA 2 NA NA 1 NA NA NA 1 NA 2 NA NA NA NA NA NA NA 2 NA 0 NA 2 NA NA 0 NA 1 NA NA NA NA NA NA 2 0 2 2 NA NA NA 2 0 NA 2 NA 2 NA NA 2 NA NA NA NA NA NA NA NA 2 0 NA NA 2 NA NA NA 2 NA 0 NA NA 2 NA NA 2 NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA 2 NA NA 0 2 NA NA 2 NA NA 2 NA NA NA NA NA 2 NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA 2 NA 2 NA NA NA NA NA NA 0 NA NA 2 NA NA NA NA 2 NA NA 2 NA 2 NA 2 2 NA 2 0 NA 0 2 NA NA NA 2 2 NA 2 NA NA NA NA 2 NA 2 0 0 NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA 1 NA 1 NA NA 0 NA 2 2 2 NA NA NA 2 NA NA NA NA NA NA 2 2 NA 1 NA NA 0 NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA 0 NA 2 NA 2 2 NA 1 NA 0 2 NA 0 2 NA 2 NA NA NA NA NA 1 NA NA 1 NA 0 NA 2 2 0 NA 2 NA NA 2 NA NA NA NA NA NA 0 NA NA NA NA 2 NA NA NA NA NA 2 0 NA NA NA NA NA NA NA NA 2 NA 2 NA NA NA 0 NA 2 NA NA NA NA NA NA NA NA NA NA 2 0 NA NA NA NA 1 NA NA NA 2 NA 2 NA NA NA 2 0 NA NA NA NA NA NA 2 NA 2 NA NA 2 NA 2 NA 0 2 NA NA NA NA NA NA 2 NA NA 1 2 2 0 NA NA 2 NA 0 NA NA NA NA 2 NA NA NA 0 NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA 2 2 0 2 NA NA NA NA NA NA 0 NA NA 2 NA NA NA 2 2 NA NA 0 NA NA NA NA NA NA NA NA 1 NA 2 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA 2 0 NA 0 NA NA NA NA 2 NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA
O411 2 2 NA NA NA NA NA 1 2 NA NA 2 NA NA NA NA NA NA NA NA 0 2 NA 2 2 0 NA NA NA NA NA NA NA NA 2 1 2 NA NA NA NA 2 2 1 NA NA 2 0 NA NA NA NA NA 2 NA NA NA 2 2 NA 2 NA 2 0 NA NA NA NA 0 NA NA NA 2 NA NA 2 NA NA 2 NA 1 NA NA NA 2 NA NA 2 0 2 NA 0 2 2 NA NA NA 2 0 0 NA 0 NA NA NA NA 2 0 NA 2 NA NA 2 NA 2 0 NA NA 2 NA NA NA 2 NA NA NA 2 NA 0 NA NA 1 NA 2 NA NA NA NA NA 2 NA 0 0 2 NA NA NA 2 NA 1 0 NA 0 NA NA NA NA NA NA 2 NA 0 2 NA NA NA 2 NA NA 2 2 NA 0 NA NA NA NA NA 1 NA NA NA 0 NA NA NA 1 0 2 NA 2 NA NA NA NA NA NA NA NA NA 2 NA NA 0 NA 2 NA 0 1 NA 2 2 NA NA 2 NA NA 2 NA 2 NA 2 NA NA NA 2 0 NA 2 NA NA 2 0 0 2 NA NA NA 0 2 NA NA NA NA NA 2 NA NA NA NA 2 NA 0 NA 2 2 2 2 NA NA NA NA 0 NA NA NA NA 1 1 NA NA 1 2 NA 1 NA 2 1 NA 1 NA 2 NA NA NA NA NA 2 NA NA NA NA 2 2 NA NA NA NA NA 2 NA NA 2 2 NA NA NA NA 0 2 2 NA NA NA NA NA 2 2 NA 2 NA NA 2 NA 2 NA NA 1 2 NA NA 0 1 NA 2 2 NA NA 2 NA NA 2 NA NA NA NA 2 2 2 NA NA 0 0 2 NA NA NA 2 2 2 NA 2 0 0 NA NA NA NA NA NA NA NA 2 2 0 NA NA NA NA NA NA NA 2 1 NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA 1 0 0 NA NA 2 NA NA 2 NA NA 2 NA 2 NA NA NA NA NA NA NA NA NA 2 2 1 NA NA NA NA NA NA 1 NA NA NA NA NA NA 2 NA 0 NA NA 0 2 NA 2 NA NA 2 2 1 NA NA 2 NA 2 NA 1 NA NA NA NA NA NA NA NA 2 2 NA NA NA 2 NA NA NA 2 NA 0 2 2 2 0 2 NA 0 NA NA NA 0 NA NA 2 2 1 NA NA NA NA NA NA NA 2 NA NA 0 NA NA NA NA NA NA NA NA 2 2 2 2 NA NA NA NA NA 1 NA NA NA NA 2 2 0 NA NA 2 NA NA 2 NA NA 0 NA 2 NA 0 2 NA NA NA 0 NA NA 1 1 NA NA 0 2 NA 2 NA 2 1 2 NA NA 1 NA 2 NA 1 0 NA 2 2 0 2 NA NA 1 NA 2 NA NA 0 NA NA 0 NA 2 NA NA 1 NA NA NA NA 2 2 2 2 NA
O412 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
O413 NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA 2 0 NA NA NA 2 NA 2 1 NA 2 NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA 2 NA NA 0 NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA 2 2 NA 0 NA NA NA NA 2 0 0 0 NA 2 0 NA 1 NA 2 0 NA NA NA NA NA 0 NA NA NA NA NA NA NA NA 2 NA 0 NA 0 NA NA 0 1 2 NA 0 NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA 0 NA 2 NA NA NA NA 2 NA NA 2 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 NA 1 NA NA 2 2 NA NA NA 0 NA NA NA NA 2 NA NA NA NA NA 2 NA 0 NA NA NA NA NA NA NA 2 NA 2 NA NA NA NA NA NA 2 NA NA NA NA 2 NA NA 2 NA NA 2 2 NA 2 NA NA NA NA NA 0 NA NA NA NA NA NA NA 1 NA NA NA NA NA 2 NA NA NA NA NA NA 2 2 NA 2 NA NA 1 2 NA NA NA 2 NA 2 NA NA 2 NA NA NA NA 0 NA NA 1 NA NA 2 NA NA NA NA NA 1 0 0 NA 0 NA NA 1 NA NA NA NA NA NA NA 2 NA NA 2 NA NA NA 2 NA NA 1 NA 2 2 0 2 NA NA NA 0 NA NA NA NA NA NA NA NA NA 0 NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA 0 NA NA 2 1 2 NA NA NA NA NA NA NA 2 2 NA NA 1 0 0 NA 0 2 1 2 NA NA NA NA NA NA NA NA NA 0 NA NA NA NA 2 2 NA NA NA NA NA NA 0 NA NA NA NA NA 2 NA NA NA 0 NA NA 2 NA 0 NA NA NA NA 0 2 2 NA NA NA NA NA 2 NA NA NA NA NA 1 2 NA 2 NA NA 1 0 NA 2 NA 2 2 NA 0 NA NA NA 1 2 NA NA 2 NA NA NA NA 2 NA NA NA NA NA 0 NA NA 2 NA NA NA 2 2 NA NA 2 NA NA 2 0 NA NA 0 NA NA NA 1 NA NA NA NA NA NA NA 2 NA NA NA NA NA 2 NA NA NA 0 NA NA NA NA NA NA NA NA NA 2 2 NA 2 NA NA 2 NA NA NA 1 NA NA 1 2 0 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA 1 NA 2 2 NA NA NA 2 NA 2 NA 2 NA NA NA NA NA NA NA 2 NA NA 1 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA
O414 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA 2 NA NA 0 NA NA NA NA NA NA NA NA NA NA 2 NA 2 0 NA 0 NA NA 2 NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA 2 NA 0 NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA 2 NA 2 NA NA NA 2 NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA 2 1 NA NA 2 2 NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA 1 NA 2 NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA 2 0 NA NA NA 2 NA NA NA NA 2 NA 2 0 NA 2 NA 2 NA 2 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA 1 NA 1 NA 1 NA NA NA 1 NA NA 2 NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA 0 0 NA NA NA NA NA 1 NA 0 NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA 2 NA 2 0 NA 0 NA NA 0 NA NA 2 NA NA 2 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA 1 NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 NA NA NA NA 2 NA NA 2 NA NA NA NA NA 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA 0 NA 2 NA 2 NA NA 0 NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA 1 NA NA NA NA 1 NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA 0 NA NA 2 NA NA 0 NA NA NA NA NA NA NA 1 NA NA NA NA 0 NA NA NA 0 NA NA NA NA NA NA 2 NA NA NA 2 NA 0 NA NA 2 NA NA NA 2 NA NA NA NA NA NA 1 2 2 NA NA NA NA NA NA 0 NA NA NA 2 NA NA NA NA NA NA NA NA NA 0 NA 2 1 NA 2 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA 2 NA NA NA NA NA 2 NA 1 2 NA NA NA NA NA 2 NA NA NA NA NA 2 NA NA NA NA 0 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA 0 NA 0 NA 2 0 0 NA NA NA 2 NA NA NA NA NA 0 2 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
O421 2 NA 2 1 0 NA 2 NA 2 2 0 NA NA NA 2 NA NA 2 0 NA 1 1 2 NA NA NA 2 NA NA 2 NA NA 2 2 NA 2 NA NA NA 0 NA 2 NA 0 NA 2 NA 0 NA NA 2 NA 2 1 NA NA NA 2 2 NA 0 2 NA 1 2 1 NA 1 0 2 NA 2 2 NA NA 2 2 NA 0 NA NA NA NA 2 NA NA NA NA NA NA NA 0 2 0 2 0 NA 0 NA NA 2 2 2 NA 0 1 2 0 0 0 1 NA NA NA NA 1 2 NA NA 1 1 2 NA 1 0 2 2 NA 0 1 0 NA NA NA 1 NA NA NA 2 NA 1 2 NA 2 1 0 NA 1 NA 1 0 NA 0 NA NA 2 NA NA 2 2 1 2 0 0 0 NA 2 NA NA NA 1 2 NA NA NA NA NA 2 1 2 NA NA 0 2 NA NA NA 0 2 0 NA NA 2 1 NA 0 NA 2 0 NA NA 1 1 NA 1 2 NA NA 1 NA NA NA NA NA 1 NA NA NA 1 2 2 2 NA NA NA 1 NA 1 NA 2 2 1 1 0 2 1 2 NA 2 1 NA 0 NA 1 NA NA NA 0 NA 1 NA NA 2 NA NA 1 NA 0 NA 2 NA 1 1 0 2 2 2 1 0 1 2 NA 2 0 1 NA 1 1 0 2 1 2 NA 1 2 NA 2 NA NA 2 NA NA NA 2 NA 2 2 NA 1 0 NA 2 NA 1 2 NA 0 2 NA 0 1 NA 0 1 2 2 2 2 NA NA NA NA 2 2 NA 0 0 2 NA 0 1 NA NA NA 2 2 NA NA NA NA NA 0 NA NA NA 0 2 1 0 NA 2 1 0 1 NA NA NA 2 2 1 1 2 NA NA NA 2 NA 2 1 NA NA NA NA NA 0 NA NA 0 0 1 2 NA NA 1 2 2 2 1 0 0 1 NA NA 0 1 NA NA NA NA NA NA 2 NA NA NA 2 2 NA NA NA NA 2 2 NA 1 0 0 NA NA NA NA 0 2 NA 0 NA 0 NA NA 1 2 NA NA 0 NA NA NA 0 NA NA 0 0 0 NA NA 1 2 1 0 NA NA 2 0 NA NA 0 2 0 2 2 2 1 0 NA 2 NA 2 1 NA NA 2 NA NA NA NA 2 0 NA NA 0 NA 1 2 2 0 2 1 2 0 NA NA NA NA 0 1 NA 2 NA 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA 2 NA NA 2 0 NA NA 2 1 NA NA NA NA NA 2 1 1 NA NA NA NA 2 NA NA NA NA NA NA 2 NA NA NA NA NA 2 NA NA NA NA 1 NA NA 2 1 NA 2 1 0 2 1 1 NA NA NA 2 NA 2 1 2 NA 0 1 NA 1 0 1 NA 0 2 NA NA 1 2 NA NA NA 1 1 0 NA 2 2 2 0 2 NA
O431 NA NA NA NA NA 0 NA 2 2 NA 0 0 1 2 NA NA NA NA NA NA 1 NA 2 1 NA NA NA NA NA 2 NA 0 2 NA NA NA 0 NA NA NA NA NA 2 1 2 NA 2 1 NA 0 0 NA NA NA NA NA NA NA 2 NA 0 NA 0 2 NA NA NA NA NA 0 NA 2 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA 2 NA NA NA NA NA NA NA NA 0 2 0 0 2 NA NA NA 2 2 NA 2 0 NA NA NA NA 2 2 0 NA NA 1 NA NA NA NA NA NA NA NA 0 NA NA 2 2 2 NA 0 NA NA NA NA NA NA 0 NA 2 NA NA NA 0 NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA 1 2 NA NA NA 1 NA NA NA NA NA 2 NA NA NA NA NA 1 0 NA NA NA NA NA 2 NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA 2 2 NA NA NA NA NA NA 2 NA 2 2 2 NA NA NA 2 NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA 2 NA NA NA 2 NA NA 0 NA NA NA NA NA 1 NA 1 2 NA NA NA NA NA 2 NA 2 NA 1 NA NA NA 2 1 NA 0 2 2 NA 2 2 NA 2 2 NA NA NA NA NA NA NA 2 NA NA NA 1 NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA 2 NA NA 0 NA NA NA NA NA NA 2 NA NA NA NA 1 NA 0 NA NA 2 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA 0 NA NA NA NA NA NA NA NA NA NA NA 0 NA NA 2 NA NA 2 2 NA NA NA 2 NA NA NA NA NA 2 NA 2 2 NA NA NA 2 NA NA 2 NA 0 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA 2 NA NA 0 0 NA NA NA NA NA 0 NA NA 0 NA NA NA 2 1 NA NA NA NA 2 0 NA NA NA NA 0 NA 2 2 2 NA NA NA NA NA 2 0 2 NA 2 0 NA NA NA NA NA NA NA NA 2 NA NA 1 2 NA NA NA NA NA NA NA NA 2 2 NA NA NA NA 0 NA NA 2 NA NA 0 2 0 2 0 0 NA NA NA 0 NA NA 2 2 NA 2 2 1 NA 1 NA 2 NA 0 NA NA NA NA NA NA NA 1 NA NA NA NA 2 NA NA NA NA NA 2 NA 2 NA NA
O432 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA 0 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
